service_id,date,exception_type
230680,20240509,1
230685,20240509,1
230695,20240509,1
230705,20240509,1
230715,20240509,1
230725,20240509,1
230735,20240509,1
230740,20240509,1
230745,20240509,1
230750,20240509,1
230760,20240509,1
230770,20240509,1
230780,20240509,1
230790,20240509,1
230800,20240509,1
230810,20240509,1
230820,20240509,1
230830,20240509,1
229284,20240510,1
229294,20240510,1
229304,20240510,1
229314,20240510,1
229324,20240510,1
229332,20240510,1
229342,20240510,1
229352,20240510,1
229362,20240510,1
229372,20240510,1
229382,20240510,1
229392,20240510,1
229402,20240510,1
229412,20240510,1
229422,20240510,1
229432,20240510,1
229442,20240510,1
229452,20240510,1
229462,20240510,1
229472,20240510,1
229482,20240510,1
229492,20240510,1
229502,20240510,1
229512,20240510,1
229522,20240510,1
229532,20240510,1
229538,20240510,1
229548,20240510,1
229558,20240510,1
229568,20240510,1
229578,20240510,1
229584,20240510,1
229590,20240510,1
229600,20240510,1
229610,20240510,1
229620,20240510,1
229630,20240510,1
229640,20240510,1
229650,20240510,1
229660,20240510,1
229666,20240510,1
229672,20240510,1
229678,20240510,1
229698,20240510,1
229708,20240510,1
229714,20240510,1
229720,20240510,1
229726,20240510,1
229734,20240510,1
229744,20240510,1
229754,20240510,1
229764,20240510,1
229774,20240510,1
229784,20240510,1
229794,20240510,1
229804,20240510,1
229814,20240510,1
229824,20240510,1
229832,20240510,1
229838,20240510,1
229844,20240510,1
229854,20240510,1
229868,20240510,1
229878,20240510,1
229894,20240510,1
229904,20240510,1
229914,20240510,1
229924,20240510,1
229934,20240510,1
229950,20240510,1
229960,20240510,1
229970,20240510,1
229980,20240510,1
229990,20240510,1
230000,20240510,1
230010,20240510,1
230020,20240510,1
230030,20240510,1
230040,20240510,1
230050,20240510,1
230060,20240510,1
230070,20240510,1
230080,20240510,1
230086,20240510,1
230096,20240510,1
230102,20240510,1
230112,20240510,1
230122,20240510,1
230132,20240510,1
230142,20240510,1
230152,20240510,1
230162,20240510,1
230172,20240510,1
230182,20240510,1
230188,20240510,1
230198,20240510,1
230208,20240510,1
230214,20240510,1
230220,20240510,1
230226,20240510,1
230236,20240510,1
230246,20240510,1
230256,20240510,1
230266,20240510,1
230272,20240510,1
230278,20240510,1
230288,20240510,1
230294,20240510,1
230304,20240510,1
230314,20240510,1
230324,20240510,1
230334,20240510,1
230340,20240510,1
230346,20240510,1
230352,20240510,1
230362,20240510,1
230368,20240510,1
230378,20240510,1
230388,20240510,1
230398,20240510,1
230404,20240510,1
230414,20240510,1
230424,20240510,1
230434,20240510,1
230444,20240510,1
230454,20240510,1
230460,20240510,1
230466,20240510,1
230472,20240510,1
230482,20240510,1
230492,20240510,1
230498,20240510,1
230504,20240510,1
230514,20240510,1
230519,20240510,1
230529,20240510,1
230539,20240510,1
230549,20240510,1
230559,20240510,1
230569,20240510,1
230579,20240510,1
230589,20240510,1
230599,20240510,1
230609,20240510,1
230619,20240510,1
230629,20240510,1
230639,20240510,1
230649,20240510,1
230659,20240510,1
230669,20240510,1
230679,20240510,1
230684,20240510,1
230694,20240510,1
230704,20240510,1
230714,20240510,1
230724,20240510,1
230734,20240510,1
230739,20240510,1
230744,20240510,1
230749,20240510,1
230759,20240510,1
230769,20240510,1
230779,20240510,1
230789,20240510,1
230799,20240510,1
230809,20240510,1
230819,20240510,1
230829,20240510,1
229283,20240511,1
229293,20240511,1
229303,20240511,1
229313,20240511,1
229323,20240511,1
229331,20240511,1
229341,20240511,1
229351,20240511,1
229361,20240511,1
229371,20240511,1
229381,20240511,1
229391,20240511,1
229401,20240511,1
229411,20240511,1
229421,20240511,1
229431,20240511,1
229441,20240511,1
229451,20240511,1
229461,20240511,1
229471,20240511,1
229481,20240511,1
229491,20240511,1
229501,20240511,1
229511,20240511,1
229521,20240511,1
229531,20240511,1
229547,20240511,1
229557,20240511,1
229567,20240511,1
229577,20240511,1
229599,20240511,1
229609,20240511,1
229619,20240511,1
229629,20240511,1
229639,20240511,1
229649,20240511,1
229659,20240511,1
229697,20240511,1
229707,20240511,1
229733,20240511,1
229743,20240511,1
229753,20240511,1
229763,20240511,1
229773,20240511,1
229783,20240511,1
229793,20240511,1
229803,20240511,1
229813,20240511,1
229823,20240511,1
229831,20240511,1
229853,20240511,1
229859,20240511,1
229867,20240511,1
229877,20240511,1
229893,20240511,1
229903,20240511,1
229913,20240511,1
229923,20240511,1
229933,20240511,1
229949,20240511,1
229959,20240511,1
229969,20240511,1
229979,20240511,1
229989,20240511,1
229999,20240511,1
230009,20240511,1
230019,20240511,1
230029,20240511,1
230039,20240511,1
230049,20240511,1
230059,20240511,1
230069,20240511,1
230079,20240511,1
230095,20240511,1
230111,20240511,1
230121,20240511,1
230131,20240511,1
230141,20240511,1
230151,20240511,1
230161,20240511,1
230171,20240511,1
230181,20240511,1
230197,20240511,1
230207,20240511,1
230235,20240511,1
230245,20240511,1
230255,20240511,1
230265,20240511,1
230287,20240511,1
230303,20240511,1
230313,20240511,1
230323,20240511,1
230333,20240511,1
230361,20240511,1
230377,20240511,1
230387,20240511,1
230397,20240511,1
230413,20240511,1
230423,20240511,1
230433,20240511,1
230443,20240511,1
230453,20240511,1
230481,20240511,1
230491,20240511,1
230513,20240511,1
230528,20240511,1
230538,20240511,1
230548,20240511,1
230558,20240511,1
230568,20240511,1
230578,20240511,1
230588,20240511,1
230598,20240511,1
230608,20240511,1
230618,20240511,1
230628,20240511,1
230638,20240511,1
230648,20240511,1
230658,20240511,1
230668,20240511,1
230678,20240511,1
230693,20240511,1
230703,20240511,1
230713,20240511,1
230723,20240511,1
230733,20240511,1
230758,20240511,1
230768,20240511,1
230778,20240511,1
230788,20240511,1
230798,20240511,1
230808,20240511,1
230818,20240511,1
230828,20240511,1
229282,20240512,1
229292,20240512,1
229302,20240512,1
229312,20240512,1
229322,20240512,1
229340,20240512,1
229350,20240512,1
229360,20240512,1
229370,20240512,1
229380,20240512,1
229390,20240512,1
229400,20240512,1
229410,20240512,1
229420,20240512,1
229430,20240512,1
229440,20240512,1
229450,20240512,1
229460,20240512,1
229470,20240512,1
229480,20240512,1
229490,20240512,1
229500,20240512,1
229510,20240512,1
229520,20240512,1
229530,20240512,1
229546,20240512,1
229556,20240512,1
229566,20240512,1
229576,20240512,1
229598,20240512,1
229608,20240512,1
229618,20240512,1
229628,20240512,1
229638,20240512,1
229648,20240512,1
229658,20240512,1
229696,20240512,1
229706,20240512,1
229742,20240512,1
229752,20240512,1
229762,20240512,1
229772,20240512,1
229782,20240512,1
229792,20240512,1
229802,20240512,1
229812,20240512,1
229822,20240512,1
229852,20240512,1
229858,20240512,1
229866,20240512,1
229876,20240512,1
229892,20240512,1
229902,20240512,1
229912,20240512,1
229922,20240512,1
229932,20240512,1
229948,20240512,1
229958,20240512,1
229968,20240512,1
229978,20240512,1
229988,20240512,1
229998,20240512,1
230008,20240512,1
230018,20240512,1
230028,20240512,1
230038,20240512,1
230048,20240512,1
230058,20240512,1
230068,20240512,1
230078,20240512,1
230094,20240512,1
230110,20240512,1
230120,20240512,1
230130,20240512,1
230140,20240512,1
230150,20240512,1
230160,20240512,1
230170,20240512,1
230180,20240512,1
230196,20240512,1
230206,20240512,1
230234,20240512,1
230244,20240512,1
230254,20240512,1
230264,20240512,1
230286,20240512,1
230302,20240512,1
230312,20240512,1
230322,20240512,1
230332,20240512,1
230360,20240512,1
230376,20240512,1
230386,20240512,1
230396,20240512,1
230412,20240512,1
230422,20240512,1
230432,20240512,1
230442,20240512,1
230452,20240512,1
230480,20240512,1
230490,20240512,1
230512,20240512,1
230527,20240512,1
230537,20240512,1
230547,20240512,1
230557,20240512,1
230567,20240512,1
230577,20240512,1
230587,20240512,1
230597,20240512,1
230607,20240512,1
230617,20240512,1
230627,20240512,1
230637,20240512,1
230647,20240512,1
230657,20240512,1
230667,20240512,1
230677,20240512,1
230692,20240512,1
230702,20240512,1
230712,20240512,1
230722,20240512,1
230732,20240512,1
230757,20240512,1
230767,20240512,1
230777,20240512,1
230787,20240512,1
230797,20240512,1
230807,20240512,1
230817,20240512,1
230827,20240512,1
229285,20240513,1
229295,20240513,1
229305,20240513,1
229315,20240513,1
229325,20240513,1
229333,20240513,1
229343,20240513,1
229353,20240513,1
229363,20240513,1
229373,20240513,1
229383,20240513,1
229393,20240513,1
229403,20240513,1
229413,20240513,1
229423,20240513,1
229433,20240513,1
229443,20240513,1
229453,20240513,1
229463,20240513,1
229473,20240513,1
229483,20240513,1
229493,20240513,1
229503,20240513,1
229513,20240513,1
229523,20240513,1
229533,20240513,1
229539,20240513,1
229549,20240513,1
229559,20240513,1
229569,20240513,1
229579,20240513,1
229585,20240513,1
229591,20240513,1
229601,20240513,1
229611,20240513,1
229621,20240513,1
229631,20240513,1
229641,20240513,1
229651,20240513,1
229661,20240513,1
229667,20240513,1
229673,20240513,1
229679,20240513,1
229699,20240513,1
229709,20240513,1
229715,20240513,1
229721,20240513,1
229727,20240513,1
229735,20240513,1
229745,20240513,1
229755,20240513,1
229765,20240513,1
229775,20240513,1
229785,20240513,1
229795,20240513,1
229805,20240513,1
229815,20240513,1
229825,20240513,1
229833,20240513,1
229839,20240513,1
229845,20240513,1
229855,20240513,1
229869,20240513,1
229879,20240513,1
229895,20240513,1
229905,20240513,1
229915,20240513,1
229925,20240513,1
229935,20240513,1
229951,20240513,1
229961,20240513,1
229971,20240513,1
229981,20240513,1
229991,20240513,1
230001,20240513,1
230011,20240513,1
230021,20240513,1
230031,20240513,1
230041,20240513,1
230051,20240513,1
230061,20240513,1
230071,20240513,1
230081,20240513,1
230087,20240513,1
230097,20240513,1
230103,20240513,1
230113,20240513,1
230123,20240513,1
230133,20240513,1
230143,20240513,1
230153,20240513,1
230163,20240513,1
230173,20240513,1
230183,20240513,1
230189,20240513,1
230199,20240513,1
230209,20240513,1
230215,20240513,1
230221,20240513,1
230227,20240513,1
230237,20240513,1
230247,20240513,1
230257,20240513,1
230267,20240513,1
230273,20240513,1
230279,20240513,1
230289,20240513,1
230295,20240513,1
230305,20240513,1
230315,20240513,1
230325,20240513,1
230335,20240513,1
230341,20240513,1
230347,20240513,1
230353,20240513,1
230363,20240513,1
230369,20240513,1
230379,20240513,1
230389,20240513,1
230399,20240513,1
230405,20240513,1
230415,20240513,1
230425,20240513,1
230435,20240513,1
230445,20240513,1
230455,20240513,1
230461,20240513,1
230467,20240513,1
230473,20240513,1
230483,20240513,1
230493,20240513,1
230499,20240513,1
230505,20240513,1
230515,20240513,1
230520,20240513,1
230530,20240513,1
230540,20240513,1
230550,20240513,1
230560,20240513,1
230570,20240513,1
230580,20240513,1
230590,20240513,1
230600,20240513,1
230610,20240513,1
230620,20240513,1
230630,20240513,1
230640,20240513,1
230650,20240513,1
230660,20240513,1
230670,20240513,1
230680,20240513,1
230685,20240513,1
230695,20240513,1
230705,20240513,1
230715,20240513,1
230725,20240513,1
230735,20240513,1
230740,20240513,1
230745,20240513,1
230750,20240513,1
230760,20240513,1
230770,20240513,1
230780,20240513,1
230790,20240513,1
230800,20240513,1
230810,20240513,1
230820,20240513,1
230830,20240513,1
229285,20240514,1
229295,20240514,1
229305,20240514,1
229315,20240514,1
229325,20240514,1
229333,20240514,1
229343,20240514,1
229353,20240514,1
229363,20240514,1
229373,20240514,1
229383,20240514,1
229393,20240514,1
229403,20240514,1
229413,20240514,1
229423,20240514,1
229433,20240514,1
229443,20240514,1
229453,20240514,1
229463,20240514,1
229473,20240514,1
229483,20240514,1
229493,20240514,1
229503,20240514,1
229513,20240514,1
229523,20240514,1
229533,20240514,1
229539,20240514,1
229549,20240514,1
229559,20240514,1
229569,20240514,1
229579,20240514,1
229585,20240514,1
229591,20240514,1
229601,20240514,1
229611,20240514,1
229621,20240514,1
229631,20240514,1
229641,20240514,1
229651,20240514,1
229661,20240514,1
229667,20240514,1
229673,20240514,1
229679,20240514,1
229699,20240514,1
229709,20240514,1
229715,20240514,1
229721,20240514,1
229727,20240514,1
229735,20240514,1
229745,20240514,1
229755,20240514,1
229765,20240514,1
229775,20240514,1
229785,20240514,1
229795,20240514,1
229805,20240514,1
229815,20240514,1
229825,20240514,1
229833,20240514,1
229839,20240514,1
229845,20240514,1
229855,20240514,1
229869,20240514,1
229879,20240514,1
229895,20240514,1
229905,20240514,1
229915,20240514,1
229925,20240514,1
229935,20240514,1
229951,20240514,1
229961,20240514,1
229971,20240514,1
229981,20240514,1
229991,20240514,1
230001,20240514,1
230011,20240514,1
230021,20240514,1
230031,20240514,1
230041,20240514,1
230051,20240514,1
230061,20240514,1
230071,20240514,1
230081,20240514,1
230087,20240514,1
230097,20240514,1
230103,20240514,1
230113,20240514,1
230123,20240514,1
230133,20240514,1
230143,20240514,1
230153,20240514,1
230163,20240514,1
230173,20240514,1
230183,20240514,1
230189,20240514,1
230199,20240514,1
230209,20240514,1
230215,20240514,1
230221,20240514,1
230227,20240514,1
230237,20240514,1
230247,20240514,1
230257,20240514,1
230267,20240514,1
230273,20240514,1
230279,20240514,1
230289,20240514,1
230295,20240514,1
230305,20240514,1
230315,20240514,1
230325,20240514,1
230335,20240514,1
230341,20240514,1
230347,20240514,1
230353,20240514,1
230363,20240514,1
230369,20240514,1
230379,20240514,1
230389,20240514,1
230399,20240514,1
230405,20240514,1
230415,20240514,1
230425,20240514,1
230435,20240514,1
230445,20240514,1
230455,20240514,1
230461,20240514,1
230467,20240514,1
230473,20240514,1
230483,20240514,1
230493,20240514,1
230499,20240514,1
230505,20240514,1
230515,20240514,1
230520,20240514,1
230530,20240514,1
230540,20240514,1
230550,20240514,1
230560,20240514,1
230570,20240514,1
230580,20240514,1
230590,20240514,1
230600,20240514,1
230610,20240514,1
230620,20240514,1
230630,20240514,1
230640,20240514,1
230650,20240514,1
230660,20240514,1
230670,20240514,1
230680,20240514,1
230685,20240514,1
230695,20240514,1
230705,20240514,1
230715,20240514,1
230725,20240514,1
230735,20240514,1
230740,20240514,1
230745,20240514,1
230750,20240514,1
230760,20240514,1
230770,20240514,1
230780,20240514,1
230790,20240514,1
230800,20240514,1
230810,20240514,1
230820,20240514,1
230830,20240514,1
229285,20240515,1
229295,20240515,1
229305,20240515,1
229315,20240515,1
229325,20240515,1
229333,20240515,1
229343,20240515,1
229353,20240515,1
229363,20240515,1
229373,20240515,1
229383,20240515,1
229393,20240515,1
229403,20240515,1
229413,20240515,1
229423,20240515,1
229433,20240515,1
229443,20240515,1
229453,20240515,1
229463,20240515,1
229473,20240515,1
229483,20240515,1
229493,20240515,1
229503,20240515,1
229513,20240515,1
229523,20240515,1
229533,20240515,1
229539,20240515,1
229549,20240515,1
229559,20240515,1
229569,20240515,1
229579,20240515,1
